position, player, projection, salary,week
DEF,Cleveland Defense,6,4800,5
DEF,New Orleans Defense,5,5000,5
DEF,Denver Defense,4,5100,5
DEF,New York J Defense,4,4600,5
DEF,Atlanta Defense,4,4500,5
DEF,New York G Defense,4,5100,5
DEF,Dallas Defense,3,4700,5
DEF,Kansas City Defense,3,5000,5
DEF,San Francisco Defense,3,5300,5
DEF,Washington Defense,3,4500,5
DEF,Tennessee Defense,3,4600,5
DEF,Seattle Defense,2,5500,5
DEF,Arizona Defense,1,4800,5
DEF,Minnesota Defense,0,4900,5
DEF,Cincinnati Defense,-3,5300,5
QB,Newton Cam,35.06,7900,6
QB,Flacco Joe,32.24,7000,6
QB,Brady Tom,30.74,7900,6
QB,Kaepernick Colin,29.42,7800,6
QB,Carr Derek,26.48,5700,6
QB,Rodgers Aaron,25.96,9600,6
QB,Rivers Philip,25.82,9100,6
QB,Luck Andrew,25.6,9900,6
QB,Cutler Jay,22.34,8500,6
QB,Manning Peyton,21.48,10200,6
QB,Dalton Andy,21.42,7700,6
QB,Tannehill Ryan,20.66,7000,6
QB,Bortles Blake,20.24,6400,6
QB,Glennon Mike,19.56,6400,6
QB,Cousins Kirk,19.16,7600,6
QB,Orton Kyle,18.96,6500,6
QB,Palmer Carson,17.7,6900,6
QB,Foles Nick,16.42,8100,6
QB,Romo Tony,15.9,7400,6
QB,Smith Geno,15.7,6900,6
QB,Ryan Matt,13.74,8700,6
QB,Roethlisberger Ben,12.82,7600,6
QB,Hoyer Brian,12.68,6500,6
QB,Davis Austin,12.34,7800,6
QB,Stafford Matthew,11.5,8600,6
QB,Wilson Russell,11.24,8400,6
QB,Fitzpatrick Ryan,10.98,6400,6
QB,Whitehurst Charlie,9.42,6700,6
QB,Manning Eli,6.34,7200,6
QB,Bridgewater Teddy,5.62,5900,6
QB,Nassib Ryan,2.4,5000,6
QB,Manziel Johnny,0,5500,6
QB,Gradkowski Bruce,0,5000,6
QB,Taylor Tyrod,-0.3,5000,6
RB,Forte Matt,32.7,9000,6
RB,Foster Arian,27.6,8900,6
RB,Bernard Giovani,23.7,8700,6
RB,Murray DeMarco,23.6,9300,6
RB,Oliver Branden,20.4,6200,6
RB,Tate Ben,19.8,6800,6
RB,Bell Joique,16.7,6500,6
RB,Riddick Theo,16.6,4500,6
RB,McCoy LeSean,16.4,8000,6
RB,Smith Antone,14.9,5800,6
RB,Miller Lamar,14.8,6900,6
RB,Bradshaw Ahmad,13.4,6200,6
RB,Hillman Ronnie,13.1,5900,6
RB,Bell Le'Veon,12.5,8600,6
RB,Ellington Andre,12.3,7200,6
RB,Jackson Fred,12.3,6800,6
RB,Whittaker Fozzy,12.2,4500,6
RB,Crowell Isaiah,11.7,5200,6
RB,Hill Jeremy,11.5,5000,6
RB,McKinnon Jerick,11.2,5900,6
RB,Forsett Justin,11.1,6300,6
RB,Cunningham Benny,10.3,5600,6
RB,Richardson Trent,10.1,6000,6
RB,Sproles Darren,9.9,6100,6
RB,McFadden Darren,9.6,5700,6
RB,Pierce Bernard,9.2,5200,6
RB,McCluster Dexter,8.8,4500,6
RB,Johnson Storm,8.2,4800,6
RB,Helu Roy,7.6,5400,6
RB,Sankey Bishop,7.3,5600,6
RB,Lynch Marshawn,6.7,9200,6
RB,Hillis Peyton,6.7,4600,6
RB,Dunbar Lance,6.4,4700,6
RB,Battle Jackie,6.1,4500,6
RB,Morris Alfred,6,7600,6
RB,Williams Andre,5.8,6300,6
RB,Mason Tre,5.7,5500,6
RB,Taliaferro Lorenzo,5.7,5500,6
RB,Martin Doug,5.3,6900,6
RB,Randle Joseph,5.2,4600,6
RB,Starks James,5.2,6300,6
RB,Robinson Denard,5.1,5500,6
RB,Jones-Drew Maurice,4.5,5600,6
RB,Stacy Zac,4.4,7200,6
RB,Thompson Juwan,4.3,5700,6
RB,Rainey Bobby,4.2,6000,6
RB,Freeman Devonta,4.1,5300,6
RB,Lacy Eddie,4,8100,6
RB,Juszczyk Kyle,3.9,5200,6
RB,Gore Frank,3.8,7200,6
RB,Ridley Stevan,3.4,6300,6
RB,Brown Ronnie,3.1,4900,6
RB,Ta'ufo'ou Will,3,4500,6
RB,Archer Dri,2.9,4500,6
RB,Blount LeGarrette,2.7,4800,6
RB,Ivory Chris,2.6,5600,6
RB,Jackson Steven,2.5,6700,6
RB,Reaves Darrin,2.4,5400,6
RB,Moreno Knowshon,2.3,6700,6
RB,Dixon Anthony,2.3,4500,6
RB,Blue Alfred,2.2,5300,6
RB,Miller Bruce,2,4500,6
RB,Hyde Carlos,2,5800,6
RB,Carey Ka'Deem,1.9,4600,6
RB,Reece Marcel,1.8,4600,6
RB,Asiata Matt,1.8,6600,6
RB,Washington Leon,1.7,4500,6
RB,Winn George,1.6,5100,6
RB,Johnson Chris,1.6,6800,6
RB,Kuhn John,1.5,4500,6
RB,Taylor Stepfan,1.5,4900,6
RB,Rodgers Jacquizz,1.4,4700,6
RB,Vereen Shane,1.2,6200,6
RB,Hughes Robert,1.2,4500,6
RB,Bolden Brandon,1,4500,6
RB,Turbin Robert,1,4500,6
RB,Olawale Jamize,1,4500,6
RB,Develin James,0.7,4500,6
RB,Todman Jordan,0.6,4600,6
RB,Clutts Tyler,0.6,4500,6
WR,Hilton T.Y.,32.8,7000,6
WR,Holmes Andre,26.1,4700,6
WR,LaFell Brandon,23.7,4500,6
WR,Thomas Demaryius,23.4,9100,6
WR,Sanu Mohamed,23,6000,6
WR,Nelson Jordy,21.2,8500,6
WR,Jackson DeSean,19.5,7100,6
WR,Smith Steve,19.5,7200,6
WR,Woods Robert,19.3,5000,6
WR,Smith Torrey,19.1,5200,6
WR,Boldin Anquan,18.9,6300,6
WR,Floyd Malcom,18.8,5300,6
WR,Fitzgerald Larry,18.8,6300,6
WR,Johnson Andre,17.4,6600,6
WR,Murphy Louis,16.7,5700,6
WR,Landry Jarvis,16.5,4500,6
WR,Jeffery Alshon,16.1,7700,6
WR,Hogan Chris,15.7,4500,6
WR,Wallace Mike,15.2,6500,6
WR,Brown Antonio,15.1,8900,6
WR,Edelman Julian,14.6,7200,6
WR,Lloyd Brandon,14.5,5300,6
WR,Benjamin Kelvin,14.4,6600,6
WR,Decker Eric,14.4,6400,6
WR,Cobb Randall,14.4,8200,6
WR,Marshall Brandon,14.3,7900,6
WR,Jones James,14.1,5300,6
WR,Butler Brice,13.9,4500,6
WR,Evans Mike,13.5,5900,6
WR,Shorts Cecil,13.3,6200,6
WR,Floyd Michael,12.7,6300,6
WR,Tate Brandon,12.7,4500,6
WR,Crabtree Michael,12.4,6700,6
WR,Royal Eddie,11.9,6000,6
WR,Garcon Pierre,11.1,7300,6
WR,Robinson Allen,10.8,5400,6
WR,Tyms Brian,10.8,4500,6
WR,Adams Davante,10.7,4900,6
WR,Campanaro Michael,9.8,4500,6
WR,Hunter Justin,9.2,5900,6
WR,Moore Lance,9.1,4800,6
WR,Aiken Kamar,9,4500,6
WR,Jones Julio,8.9,9000,6
WR,Jackson Vincent,8.6,7400,6
WR,Cooper Riley,8.4,5400,6
WR,Bryant Dez,8.3,8900,6
WR,Randle Rueben,8.3,5900,6
WR,Williams Terrance,8,6900,6
WR,Tate Golden,7.9,6400,6
WR,Cotchery Jerricho,7.8,5000,6
WR,Johnson Steve,7.8,5700,6
WR,Kearse Jermaine,7.7,4600,6
WR,Johnson Damaris,7.7,5300,6
WR,Avant Jason,7.2,5000,6
WR,Austin Tavon,7.1,5200,6
WR,Matthews Jordan,7,6000,6
WR,Morgan Josh,6.8,4500,6
WR,Brown John,6.3,5900,6
WR,Roberts Andre,6,4800,6
WR,Sanzenbacher Dane,6,4500,6
WR,Wright Jarius,5.8,4500,6
WR,White Roddy,5.5,7200,6
WR,Wayne Reggie,5.5,7000,6
WR,Britt Kenny,5.4,5500,6
WR,Sanders Emmanuel,5.3,8000,6
WR,Wheaton Markus,5.3,5100,6
WR,Jennings Greg,4.8,5300,6
WR,Allen Keenan,4.2,6700,6
WR,Baldwin Doug,4.2,4500,6
WR,Herron Robert,4.1,5100,6
WR,Benjamin Travis,3.9,6000,6
WR,Austin Miles,3.9,5200,6
WR,Beckham Jr. Odell,3.8,6000,6
WR,Watkins Sammy,3.7,6500,6
WR,Lee Marqise,3.6,5300,6
WR,Washington Nate,3.3,5100,6
WR,Salas Greg,3.2,4500,6
WR,Johnson Charles,3.2,4500,6
WR,Pettis Austin,3,5000,6
WR,Gabriel Taylor,2.9,5200,6
WR,Wright James,2.9,4500,6
WR,Hurns Allen,2.8,5200,6
WR,Nicks Hakeem,2.8,5400,6
TE,Thomas Julius,19.1,8200,6
TE,Amaro Jace,17.8,4700,6
TE,Cameron Jordan,17.7,5800,6
TE,Harbor Clay,16.6,4900,6
TE,Olsen Greg,15.2,6600,6
TE,Chandler Scott,13.5,5000,6
TE,Reed Jordan,13.2,5100,6
TE,Gronkowski Rob,12.9,7600,6
TE,Ertz Zach,12.2,5200,6
TE,Gates Antonio,10.2,6200,6
TE,Gresham Jermaine,9.8,4500,6
TE,Witten Jason,9.4,5900,6
TE,Cook Jared,9.4,5200,6
TE,Bennett Martellus,9.2,5900,6
TE,Casey James,9.1,4500,6
TE,Kendricks Lance,8.7,4900,6
TE,Fleener Coby,8.1,5300,6
TE,Quarless Andrew,8.1,4900,6
TE,Green Ladarius,8,5000,6
TE,Seferian-Jenkins Austin,7.8,4800,6
TE,Walker Delanie,7.2,6000,6
TE,Escobar Gavin,6.7,4500,6
TE,Wright Tim,6.6,5200,6
TE,Celek Brent,6.5,4500,6
TE,Allen Dwayne,6.4,5900,6
TE,Ford Chase,5.7,4500,6
TE,Clay Charles,5,4900,6
TE,Toilolo Levine,4.9,4500,6
TE,Davis Vernon,4.5,5800,6
TE,Daniels Owen,4.4,5300,6
TE,Myers Brandon,3.9,4700,6
TE,Dray Jim,3.6,5100,6
TE,Carlson John,3.4,4800,6
TE,Robinson Adrien,3.4,4500,6
TE,Ebron Eric,3.3,5000,6
TE,Fells Daniel,3,5000,6
TE,Miller Heath,2.9,5000,6
K,Gostkowski Stephen,17,5400,6
K,Bailey Dan,15,5500,6
K,Nugent Mike,15,5100,6
K,Gano Graham,14,5300,6
K,Tucker Justin,14,5300,6
K,Catanzaro Chandler,13,5200,6
K,Hauschka Steven,12,5200,6
K,Bryant Matt,11,5200,6
K,Succop Ryan,11,4800,6
K,Parkey Cody,10,5300,6
K,Crosby Mason,10,5000,6
K,Forbath Kai,9,5000,6
K,Dawson Phil,9,5300,6
K,Vinatieri Adam,9,5400,6
K,Cundiff Billy,8,4800,6
K,McManus Brandon,7,5000,6
K,Novak Nick,7,5200,6
K,Gould Robbie,7,4600,6
K,Sturgis Caleb,7,5100,6
K,Murray Patrick,6,4500,6
K,Folk Nick,5,4500,6
K,Zuerlein Greg,5,5000,6
K,Walsh Blair,4,5100,6
K,Suisham Shaun,4,4800,6
K,Bullock Randy,4,4900,6
K,Janikowski Sebastian,4,4900,6
K,Carpenter Dan,2,5200,6
K,Scobee Josh,2,4900,6
K,Brown Josh,0,5200,6
DEF,Detroit Defense,21,5000,6
DEF,Philadelphia Defense,20,5300,6
DEF,Arizona Defense,17,5300,6
DEF,Denver Defense,15,5000,6
DEF,San Francisco Defense,14,5300,6
DEF,Tennessee Defense,13,5100,6
DEF,Houston Defense,12,4900,6
DEF,New England Defense,11,5400,6
DEF,Chicago Defense,10,4800,6
DEF,Indianapolis Defense,9,5500,6
DEF,Cleveland Defense,8,4800,6
DEF,Baltimore Defense,8,5000,6
DEF,Green Bay Defense,7,4800,6
DEF,Seattle Defense,6,5400,6
DEF,Dallas Defense,5,4600,6
DEF,Atlanta Defense,5,4700,6
DEF,Miami Defense,5,5100,6
DEF,Minnesota Defense,5,4800,6
DEF,New York G Defense,5,4800,6
DEF,Jacksonville Defense,4,4500,6
DEF,New York J Defense,2,4500,6
DEF,St. Louis Defense,2,4700,6
DEF,Pittsburgh Defense,2,5000,6
DEF,Carolina Defense,1,5700,6
DEF,Washington Defense,1,4500,6
DEF,San Diego Defense,1,5600,6
DEF,Oakland Defense,0,4500,6
DEF,Tampa Bay Defense,0,4600,6
DEF,Buffalo Defense,-2,5200,6
DEF,Cincinnati Defense,-2,5500,6
