position, player, projection, salary,week
RB,Robinson Josh,6.4,4500,2
RB,McFadden Darren,6.2,6400,2
RB,Robinson Khiry,6.2,4900,2
RB,Polk Chris,5.7,4700,2
RB,Riddick Theo,5.1,4500,2
RB,Cunningham Benny,4.7,5800,2
RB,Gore Frank,4.6,7000,2
RB,Tolbert Mike,4.5,4800,2
RB,Williams Andre,4.3,5300,2
RB,Johnson Duke,4.3,5500,2
RB,Sankey Bishop,4.2,6500,2
RB,Mason Tre,4,7200,2
RB,Sproles Darren,3.9,5600,2
RB,Anderson C.J.,3.4,8000,2
RB,Hillman Ronnie,3.4,5100,2
RB,Jennings Rashad,3.4,6400,2
RB,Spiller C.J.,3.1,6100,2
RB,Davis Mike,2.8,4500,2
RB,Bell Joique,2.8,6100,2
RB,DiMarco Patrick,2.4,4500,2
RB,Abdullah Ameer,2.3,6400,2
RB,Reece Marcel,2.1,4800,2
RB,Juszczyk Kyle,1.6,4500,2
RB,Thompson Chris,1.5,4800,2
RB,Blue Alfred,1.5,5700,2
RB,Ward Terron,1.4,4500,2
RB,Burkhead Rex,1.3,4500,2
RB,Rainey Bobby,1.3,4800,2
RB,Miller Bruce,1.2,4500,2
RB,Allen Javorius,1.2,5200,2
RB,Todman Jordan,1.1,4700,2
RB,Robinson Denard,0.9,5400,2
RB,Lacy Eddie,0.9,8100,2
RB,Rodgers Jacquizz,0.8,4500,2
RB,Bolden Brandon,0.8,5100,2
RB,Asiata Matt,0.8,4900,2
RB,Cadet Travaris,0.7,4500,2
RB,McKinnon Jerick,0.6,5500,2
RB,Hill Jeremy,0.6,8400,2
RB,Coleman Derrick,0.5,4500,2
RB,Blount LeGarrette,0.4,6400,2
RB,Pierce Bernard,0.4,4500,2
WR,Fitzgerald Larry,33.2,5900,2
WR,Brown Antonio,32,9200,2
WR,Benjamin Travis,31,5000,2
WR,Robinson Allen,30.5,5700,2
WR,Edelman Julian,28.4,7600,2
WR,Sanders Emmanuel,24.7,8000,2
WR,Beckham Jr. Odell,24.1,8700,2
WR,Smith Torrey,23,5900,2
WR,Moncrief Donte,21.7,6000,2
WR,Crabtree Michael,21.6,5500,2
WR,Cooper Amari,20.4,6700,2
WR,Jones Julio,20,8800,2
WR,Smith Steve,20,6700,2
WR,Decker Eric,19.7,6000,2
WR,Marshall Brandon,19.6,7400,2
WR,Johnson Calvin,19.3,8100,2
WR,Baldwin Doug,18.7,6000,2
WR,Matthews Jordan,17,7000,2
WR,Hankerson Leonard,16.7,4500,2
WR,Williams Terrance,16.4,6300,2
WR,Heyward-Bey Darrius,15.7,4500,2
WR,Landry Jarvis,15.6,7100,2
WR,Thomas Demaryius,15.6,8500,2
WR,Cobb Randall,15.6,8200,2
WR,Watkins Sammy,15,6600,2
WR,Boldin Anquan,15,6400,2
WR,Matthews Rishard,14.5,4900,2
WR,Woods Robert,13.5,5100,2
WR,Brown Corey,13.2,4500,2
WR,Johnson Steve,13,5700,2
WR,Jackson Vincent,12.9,7200,2
WR,Floyd Malcom,12.5,5100,2
WR,Dobson Aaron,12.2,4500,2
WR,Ginn Jr. Ted,12.1,4700,2
WR,Jones Marvin,12.1,4500,2
WR,Green A.J.,12,8100,2
WR,Britt Kenny,11.4,5200,2
WR,Garcon Pierre,11.3,5400,2
WR,Bellamy Josh,11.3,4500,2
WR,Tate Golden,11,6700,2
WR,Murphy Louis,9.7,4800,2
WR,Aiken Kamar,9.4,4900,2
WR,Jones James,9.4,5400,2
WR,Brown Jaron,9,4500,2
WR,Colston Marques,8.9,5300,2
WR,Hurns Allen,8.8,5000,2
WR,Cooks Brandin,8.3,7400,2
WR,Hopkins DeAndre,7.8,8100,2
WR,Green-Beckham Dorial,7.8,4900,2
WR,Washington Nate,7.8,4900,2
WR,Wheaton Markus,7.7,5100,2
WR,Royal Eddie,7.6,4800,2
WR,Harvin Percy,7.4,5700,2
WR,Maclin Jeremy,7.2,7100,2
WR,Brown John,7,6200,2
WR,Holmes Andre,6.5,5000,2
WR,Hilton T.Y.,6.5,7600,2
WR,Shorts Cecil,6.4,5200,2
WR,Grant Ryan,6,4500,2
WR,Hawkins Andrew,5.8,4500,2
WR,Adams Davante,5.8,6400,2
WR,Montgomery Ty,5.7,4700,2
WR,Wallace Mike,5.3,6200,2
WR,Wright Jarius,5.1,5100,2
WR,Austin Tavon,5.1,4900,2
WR,Lee Marqise,4.9,4600,2
WR,Coleman Brandon,4.8,5000,2
WR,Agholor Nelson,4.6,5700,2
WR,Patton Quinton,4.5,4500,2
WR,Hunter Justin,4.4,4500,2
WR,Johnson Andre,4.2,6800,2
WR,Amendola Danny,3.7,4600,2
WR,Beasley Cole,3.4,5700,2
WR,Parker Preston,3.2,4500,2
WR,Enunwa Quincy,3.2,4500,2
WR,Dorsett Phillip,3,5200,2
WR,Huff Josh,3,4500,2
WR,Norwood Jordan,2.9,4500,2
TE,Gillmore Crockett,23.3,4500,2
TE,Gronkowski Rob,20.8,8300,2
TE,Fasano Anthony,16.9,4600,2
TE,Eifert Tyler,12.9,5900,2
TE,Ebron Eric,12.8,4800,2
TE,Rodgers Richard,11.8,4700,2
TE,Rudolph Kyle,11.5,5100,2
TE,Reed Jordan,11.2,5000,2
TE,Donnell Larry,10.8,5300,2
TE,Miller Heath,10.5,5400,2
TE,Olsen Greg,10,6000,2
TE,Tamme Jacob,9.7,4700,2
TE,Clay Charles,9.4,4800,2
TE,Witten Jason,9.1,6000,2
TE,Davis Vernon,8.7,5100,2
TE,Green Virgil,8.2,4500,2
TE,Kelce Travis,7.8,6600,2
TE,Cameron Jordan,7.7,5500,2
TE,Green Ladarius,7.2,5600,2
TE,Graham Garrett,7.2,4600,2
TE,Cook Jared,7.2,5200,2
TE,Bennett Martellus,6.8,6100,2
TE,O'Shaughnessy James,6.4,4500,2
TE,Coffman Chase,6.2,4500,2
TE,Willson Luke,4.6,4500,2
TE,Seferian-Jenkins Austin,3.9,4500,2
TE,Chandler Scott,3.8,4900,2
TE,Daniels Owen,3.4,5000,2
TE,Ertz Zach,3.2,5200,2
TE,Rivera Mychal,3,4900,2
K,Gostkowski Stephen,19,5200,2
K,Crosby Mason,16,5100,2
K,Brindza Kyle,16,4500,2
K,Janikowski Sebastian,15,4700,2
K,Tucker Justin,15,5200,2
K,Gould Robbie,14,4800,2
K,Myers Jason,13,4500,2
K,Franks Andrew,10,4500,2
K,McManus Brandon,9,4900,2
K,Folk Nick,9,4600,2
K,Brown Josh,9,4500,2
K,Bailey Dan,8,5000,2
K,Lambo Josh,8,4500,2
K,Walsh Blair,8,4700,2
K,Bryant Matt,7,5000,2
K,Hauschka Steven,7,5100,2
K,Catanzaro Chandler,6,4700,2
K,Santos Cairo,6,4800,2
K,Gano Graham,6,4600,2
K,Nugent Mike,6,4800,2
K,Zuerlein Greg,6,4800,2
K,Bullock Randy,6,4800,2
K,Dawson Phil,5,5000,2
K,Parkey Cody,5,5000,2
K,Coons Travis,4,4500,2
K,Prater Matt,4,4700,2
K,Scobee Josh,3,4600,2
K,Succop Ryan,2,4600,2
K,Carpenter Dan,2,4800,2
K,Vinatieri Adam,1,5000,2
K,Hocker Zach,1,4500,2
DEF,Denver Defense,21,4200,2
DEF,Cleveland Defense,20,4600,2
DEF,Arizona Defense,18,4600,2
DEF,New York J Defense,14,4300,2
DEF,Tampa Bay Defense,13,4000,2
DEF,Dallas Defense,13,4200,2
DEF,New England Defense,13,4300,2
DEF,Cincinnati Defense,11,4600,2
DEF,Kansas City Defense,11,4400,2
DEF,Philadelphia Defense,8,4300,2
DEF,Pittsburgh Defense,8,4200,2
DEF,Minnesota Defense,8,4400,2
DEF,New Orleans Defense,7,4500,2
DEF,Green Bay Defense,7,4500,2
DEF,Houston Defense,6,4600,2
DEF,Atlanta Defense,5,4100,2
DEF,Washington Defense,5,4100,2
DEF,Carolina Defense,4,4700,2
DEF,Seattle Defense,4,4700,2
DEF,St. Louis Defense,4,4900,2
DEF,San Diego Defense,4,4300,2
DEF,Indianapolis Defense,4,4500,2
DEF,Oakland Defense,3,4200,2
DEF,Jacksonville Defense,3,4100,2
DEF,Detroit Defense,3,4300,2
DEF,Buffalo Defense,2,4400,2
DEF,New York G Defense,2,4100,2
DEF,Tennessee Defense,2,4600,2
DEF,Chicago Defense,0,4000,2
DEF,Miami Defense,0,5100,2
DEF,Baltimore Defense,-1,5000,2
DEF,San Francisco Defense,-4,4300,2
